"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-08-27","0.08",",,S","83","H,,S","90",",,S","79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-08-28","0.47",",,S","83","H,,S","90",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-08-29","0.00",",,S","81","H,,S","86",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-08-30","0.63",",,S","81","H,,S","88",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-08-31","0.02",",,S","82","H,,S","87",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-01","0.00",",,S","83","H,,S","91",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-02",,,"84","H,,S","92",",,S","79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-03",,,"83","H,,S","93",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-04",,,"83","H,,S","93",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-05",,,"84","H,,S","91",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-06",,,"85","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-09",,,"81","H,,S","87",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-10",,,"85","H,,S","91",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-11",,,"87","H,,S","93",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-12",,,"84","H,,S","94",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-13",,,"84","H,,S","90",",,S","79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-14","0.87",",,S","79","H,,S","89",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-15","0.12",",,S","84","H,,S","92",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-16","0.01",",,S","84","H,,S","92",",,S","80",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-17","0.00",",,S","83","H,,S",,,"80",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-18",,,"80","H,,S","84",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-19",,,"84","H,,S","90",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-20","0.00",",,S","82","H,,S","89",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-21","0.28",",,S","80","H,,S","85",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-22","0.12",",,S","84","H,,S","93",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-23","0.00",",,S","80","H,,S","92",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-24","0.16",",,S","83","H,,S",,,"74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-25","0.00",",,S","83","H,,S","93",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-26","0.00",",,S","84","H,,S","94",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-27",,,"84","H,,S","93",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-28",,,"85","H,,S","94",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-29",,,"83","H,,S","95",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-09-30",,,"83","H,,S","94",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-01",,,"84","H,,S","94",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-02",,,"85","H,,S","94",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-03",,,"85","H,,S","95",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-04",,,"85","H,,S","95",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-05",,,"84","H,,S","94",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-06",,,"83","H,,S","94",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-07",,,"82","H,,S","92",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-08",,,"84","H,,S","94",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-09",,,"84","H,,S","94",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-10",,,"83","H,,S","93",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-11",,,"81","H,,S","93",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-12",,,"80","H,,S","92",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-13",,,"81","H,,S","91",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-14",,,"78","H,,S","90",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-15",,,"80","H,,S","88",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-16",,,"79","H,,S",,,"75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-17",,,"79","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-18",,,"81","H,,S","88",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-19",,,"84","H,,S","93",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-20",,,"84","H,,S","93",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-21",,,"83","H,,S","95",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-22",,,"83","H,,S","94",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-23",,,"81","H,,S","94",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-24",,,"81","H,,S","95",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-25",,,"81","H,,S","94",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-26",,,"81","H,,S","91",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-27",,,"78","H,,S","88",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-28",,,"80","H,,S","91",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-29",,,"77","H,,S","86",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-30",,,"79","H,,S","90",",,S","67",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-10-31",,,"78","H,,S","90",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-01",,,"80","H,,S","89",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-02",,,"80","H,,S","90",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-03",,,"80","H,,S","93",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-04",,,"81","H,,S","92",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-05",,,"80","H,,S","90",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-06",,,"80","H,,S",,,"72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-07",,,"80","H,,S","90",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-08",,,"76","H,,S","90",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-09",,,"77","H,,S","90",",,S","67",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-10",,,"76","H,,S","92",",,S","61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-11",,,"77","H,,S","92",",,S","64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-12",,,"77","H,,S","93",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-13",,,"77","H,,S","91",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-14",,,"78","H,,S","91",",,S","66",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-15",,,"74","H,,S","91",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-16",,,"75","H,,S","90",",,S","62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-17",,,"73","H,,S","89",",,S","59",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-18",,,"76","H,,S","89",",,S","62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-19",,,"76","H,,S","89",",,S","63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-20",,,"76","H,,S","89",",,S","63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-21",,,"76","H,,S","90",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-22",,,"76","H,,S","89",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-23",,,"75","H,,S","89",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-24",,,"75","H,,S","91",",,S","63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-25",,,"75","H,,S","90",",,S","63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-26",,,"75","H,,S","89",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-27",,,"73","H,,S","84",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-28","0.00",",,S","66","H,,S","71",",,S","62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-29","0.00",",,S","75","H,,S","81",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-11-30",,,"76","H,,S","85",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-01",,,"78","H,,S","89",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-02",,,"72","H,,S","84",",,S","64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-03",,,"70","H,,S","83",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-04",,,"66","H,,S","83",",,S","53",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-05",,,"68","H,,S","86",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-06",,,"68","H,,S","87",",,S","53",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-07",,,"68","H,,S","87",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-08",,,"67","H,,S","86",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-09",,,"69","H,,S","88",",,S","52",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-10",,,"70","H,,S","90",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-11",,,"68","H,,S","90",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-12",,,"71","H,,S","89",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-13",,,"69","H,,S","84",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-14",,,"67","H,,S","84",",,S","56",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-15",,,"68","H,,S","86",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-16",,,"67","H,,S","84",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-17",,,"65","H,,S","85",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-18",,,"67","H,,S","86",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-19",,,"70","H,,S","89",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-20",,,"70","H,,S","88",",,S","57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-21",,,"68","H,,S","85",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-22",,,"69","H,,S","83",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-23",,,"67","H,,S","83",",,S","53",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-24",,,"66","H,,S","83",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-25",,,"69","H,,S","84",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-26",,,"68","H,,S","83",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-27",,,"68","H,,S","84",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-28",,,"68","H,,S","83",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-29",,,"68","H,,S","84",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-30",,,"68","H,,S","85",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2000-12-31",,,"70","H,,S","85",",,S","56",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-01",,,"70","H,,S","85",",,S","57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-02",,,"71","H,,S","84",",,S","61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-03",,,"71","H,,S","83",",,S","61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-04",,,"69","H,,S","83",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-05",,,"67","H,,S","81",",,S","58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-06",,,"69","H,,S",,,"57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-07",,,"67","H,,S","82",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-08",,,"67","H,,S","87",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-09",,,"72","H,,S","88",",,S","58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-10",,,"70","H,,S","84",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-11",,,"67","H,,S","83",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-12",,,"67","H,,S","84",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-13",,,"71","H,,S","86",",,S","57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-14",,,"72","H,,S","84",",,S","62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-15",,,"69","H,,S","86",",,S","63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-16",,,"69","H,,S","85",",,S","57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-17",,,"69","H,,S","85",",,S","56",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-18",,,"68","H,,S","85",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-19",,,"67","H,,S","85",",,S","53",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-20",,,"67","H,,S","85",",,S","51",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-21",,,"69","H,,S","89",",,S","53",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-22",,,"71","H,,S","91",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-23",,,"74","H,,S","94",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-24",,,"72","H,,S","92",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-25",,,"67","H,,S","85",",,S","52",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-26",,,"69","H,,S","85",",,S","53",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-27",,,"67","H,,S","86",",,S","50",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-28",,,"69","H,,S","87",",,S","51",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-29",,,"68","H,,S","87",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-30",,,"72","H,,S","93",",,S","53",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-31",,,"74","H,,S","94",",,S","56",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-01",,,"74","H,,S","97",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-02",,,"76","H,,S","95",",,S","57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-03",,,"76","H,,S",,,"65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-04",,,"75","H,,S","90",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-05",,,"76","H,,S","92",",,S","60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-06",,,"77","H,,S","98",",,S","64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-07",,,"78","H,,S","90",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-08",,,"77","H,,S","92",",,S","62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-09",,,"75","H,,S","91",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-10",,,"74","H,,S","91",",,S","58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-11",,,"77","H,,S","93",",,S","58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-12",,,"79","H,,S","90",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-13",,,"76","H,,S","91",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-14",,,"77","H,,S","93",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-15",,,"75","H,,S","93",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-16",,,"76","H,,S","92",",,S","61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-17",,,"78","H,,S","93",",,S","67",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-18","6.37",",,S","79","H,,S","95",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-19","0.00",",,S","83","H,,S","95",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-20",,,"80","H,,S","95",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-21",,,"82","H,,S","94",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-22",,,"81","H,,S","97",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-23",,,"76","H,,S","95",",,S","66",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-24",,,"81","H,,S","99",",,S","68",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-25",,,"83","H,,S","98",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-26",,,"82","H,,S","97",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-27",,,"84","H,,S","93",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-28",,,"82","H,,S","94",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-01",,,"82","H,,S","96",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-02",,,"80","H,,S","95",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-03",,,"82","H,,S","95",",,S","71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-04",,,"83","H,,S","98",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-05",,,"77","H,,S","89",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-06",,,"78","H,,S","96",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-07",,,"82","H,,S","96",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-08",,,"77","H,,S","95",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-09","0.91",",,S","80","H,,S","93",",,S","67",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-10","0.00",",,S","80","H,,S","94",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-11",,,"82","H,,S","95",",,S","71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-12",,,"81","H,,S","96",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-13",,,"82","H,,S","97",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-14",,,"84","H,,S","98",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-15",,,"83","H,,S","99",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-16",,,"84","H,,S","99",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-17",,,"82","H,,S",,,"75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-18",,,"80","H,,S","97",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-19",,,"82","H,,S","100",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-20",,,"87","H,,S","103",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-21",,,"86","H,,S","102",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-22",,,"84","H,,S","99",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-23","0.16",",,S","80","H,,S","92",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-24","0.04",",,S","82","H,,S","94",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-25","0.00",",,S","82","H,,S","98",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-26","2.24",",,S","81","H,,S","92",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-27","0.00",",,S","84","H,,S","96",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-28",,,"83","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-29",,,"85","H,,S","94",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-30",,,"83","H,,S","92",",,S","79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-31",,,"80","H,,S","91",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-01",,,"83","H,,S","94",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-02",,,"84","H,,S","94",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-03",,,"85","H,,S","98",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-04",,,"81","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-05",,,"88","H,,S","104",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-06",,,"89","H,,S","105",",,S","79",",,S"
